Text,Tint synthetic,Qhvac,Qsun
-1.000000000000000000e+00,4.062177563917789058e+00,1.000000000000000000e+01,3.624774842628553095e-02
0.000000000000000000e+00,4.053520865386999183e+00,1.000000000000000000e+01,1.004243020153722243e-01
0.000000000000000000e+00,4.063926679982145629e+00,9.000000000000000000e+00,6.560596765503547978e-01
1.000000000000000000e+00,4.073241323717941675e+00,9.000000000000000000e+00,8.568355536090185298e-01
1.000000000000000000e+00,4.100971275745649791e+00,1.000000000000000000e+01,1.323109828391700882e-01
2.000000000000000000e+00,4.127372348801440438e+00,9.000000000000000000e+00,8.467211541305900147e-01
2.000000000000000000e+00,4.171383886807030095e+00,9.000000000000000000e+00,5.216208263404309431e-02
2.000000000000000000e+00,4.213293047443744221e+00,1.100000000000000000e+01,8.131338735437341203e-01
2.000000000000000000e+00,4.253568773150147919e+00,8.000000000000000000e+00,2.774369825719209643e+02
2.000000000000000000e+00,4.291421388028374473e+00,8.000000000000000000e+00,4.407848026641900105e+02
2.000000000000000000e+00,4.327586156668693285e+00,1.000000000000000000e+01,6.583859756158111622e+02
2.000000000000000000e+00,4.362598236402597252e+00,8.000000000000000000e+00,9.245411138389973758e+02
2.000000000000000000e+00,4.395836546549967139e+00,-4.000000000000000000e+00,1.220572511101093369e+03
2.000000000000000000e+00,4.425560944862636958e+00,-2.000000000000000000e+00,1.514930256793932813e+03
0.000000000000000000e+00,4.454712482139965068e+00,-4.000000000000000000e+00,1.767719663786366937e+03
0.000000000000000000e+00,4.444101498388083549e+00,-3.000000000000000000e+00,1.939214478385412121e+03
0.000000000000000000e+00,4.434360290346542222e+00,-3.000000000000000000e+00,2.000000000000000000e+03
0.000000000000000000e+00,4.425284962533280186e+00,-2.000000000000000000e+00,1.939214478385412121e+03
0.000000000000000000e+00,4.417017449012409003e+00,-3.000000000000000000e+00,1.767719663786366937e+03
0.000000000000000000e+00,4.409075002024287038e+00,-3.000000000000000000e+00,1.514930256793932813e+03
0.000000000000000000e+00,4.401539504298309424e+00,-3.000000000000000000e+00,1.220572511101093369e+03
0.000000000000000000e+00,4.394281858182869982e+00,-3.000000000000000000e+00,9.245411138389973758e+02
1.000000000000000000e+00,4.387177748029931657e+00,-3.000000000000000000e+00,6.583859756158111622e+02
1.000000000000000000e+00,4.399389354844803535e+00,-4.000000000000000000e+00,4.407848026641900105e+02
0.000000000000000000e+00,4.410668512425690579e+00,-2.000000000000000000e+00,2.774369825719209643e+02
0.000000000000000000e+00,4.402297110817087855e+00,-3.000000000000000000e+00,1.641699972477975962e+02
0.000000000000000000e+00,4.393642541167046112e+00,-3.000000000000000000e+00,9.133030922126044970e+01
1.000000000000000000e+00,4.384881407742446058e+00,-4.000000000000000000e+00,5.552952592225615103e-01
0.000000000000000000e+00,4.395061945347869425e+00,-4.000000000000000000e+00,7.232207719706893467e-01
0.000000000000000000e+00,4.385149501816752782e+00,-3.000000000000000000e+00,7.143116465565436668e-01
0.000000000000000000e+00,4.375341457007078994e+00,-1.000000000000000000e+00,7.385484471174689203e-01
0.000000000000000000e+00,4.365827617251939685e+00,-2.000000000000000000e+00,1.209871636539353590e-01
0.000000000000000000e+00,4.356020994761857779e+00,-1.000000000000000000e+00,1.714411518394858280e-01
0.000000000000000000e+00,4.346318971591156100e+00,-3.000000000000000000e+00,4.489316174446069674e-01
0.000000000000000000e+00,4.336142170194147383e+00,-3.000000000000000000e+00,1.283159085952360057e-01
0.000000000000000000e+00,4.325894797161287997e+00,-2.000000000000000000e+00,9.976422423058117772e-02
0.000000000000000000e+00,4.315773316390085768e+00,-2.000000000000000000e+00,5.840232701159493445e-01
0.000000000000000000e+00,4.305582208126800481e+00,-2.000000000000000000e+00,4.575591589469915066e-01
0.000000000000000000e+00,4.295325537337430610e+00,-1.000000000000000000e+00,3.407017237521784425e-01
0.000000000000000000e+00,4.285199523494997109e+00,-4.000000000000000000e+00,2.892664736664253278e-01
0.000000000000000000e+00,4.274431295629748995e+00,-3.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.263816079351232524e+00,-2.000000000000000000e+00,3.784117547269816306e-01
0.000000000000000000e+00,4.253349540214604652e+00,-1.000000000000000000e+00,5.326026244100449114e-01
0.000000000000000000e+00,4.243027423944056409e+00,-3.000000000000000000e+00,4.472220631534924440e-01
0.000000000000000000e+00,4.232268602474689168e+00,-2.000000000000000000e+00,4.835635499829156192e-01
0.000000000000000000e+00,4.221668192295548572e+00,-1.000000000000000000e+00,9.127385907377735252e-01
0.000000000000000000e+00,4.211221648539294371e+00,-3.000000000000000000e+00,6.891222908728278362e-01
1.000000000000000000e+00,4.200347405439686987e+00,-3.000000000000000000e+00,2.151340305306337353e-02
1.000000000000000000e+00,4.208717443191191343e+00,-3.000000000000000000e+00,2.767821151941328717e-01
1.000000000000000000e+00,4.216362831050027182e+00,-3.000000000000000000e+00,6.931564106132183101e-01
1.000000000000000000e+00,4.223313470422584537e+00,-3.000000000000000000e+00,8.499916418867123902e-01
1.000000000000000000e+00,4.229597979629153848e+00,-3.000000000000000000e+00,6.646017235765110387e-01
1.000000000000000000e+00,4.235243713155667500e+00,-3.000000000000000000e+00,6.131789587815804632e-01
1.000000000000000000e+00,4.240276994342234929e+00,-4.000000000000000000e+00,2.053504959114041961e-01
1.000000000000000000e+00,4.244530653009288557e+00,-2.000000000000000000e+00,2.470557279383834848e-01
1.000000000000000000e+00,4.248613338726431543e+00,-3.000000000000000000e+00,1.582496111741749090e-01
2.000000000000000000e+00,4.251956360042315808e+00,-2.000000000000000000e+00,8.423141087124152993e-02
1.000000000000000000e+00,4.274244239065074780e+00,-2.000000000000000000e+00,2.774369825719209643e+02
2.000000000000000000e+00,4.276163888633227828e+00,-2.000000000000000000e+00,4.407848026641900105e+02
1.000000000000000000e+00,4.297063041817328788e+00,-2.000000000000000000e+00,6.583859756158111622e+02
1.000000000000000000e+00,4.297795965245026828e+00,-3.000000000000000000e+00,9.245411138389973758e+02
2.000000000000000000e+00,4.298279247202469122e+00,-3.000000000000000000e+00,1.220572511101093369e+03
1.000000000000000000e+00,4.318098154466211369e+00,-4.000000000000000000e+00,1.514930256793932813e+03
1.000000000000000000e+00,4.317929119860919762e+00,-2.000000000000000000e+00,1.767719663786366937e+03
0.000000000000000000e+00,4.318444675319908832e+00,-2.000000000000000000e+00,1.939214478385412121e+03
0.000000000000000000e+00,4.300028619588101897e+00,-3.000000000000000000e+00,2.000000000000000000e+03
0.000000000000000000e+00,4.282468895450878499e+00,-3.000000000000000000e+00,1.939214478385412121e+03
0.000000000000000000e+00,4.265899598230899592e+00,-3.000000000000000000e+00,1.767719663786366937e+03
0.000000000000000000e+00,4.250215081790019056e+00,-3.000000000000000000e+00,1.514930256793932813e+03
0.000000000000000000e+00,4.235282918678521469e+00,-2.000000000000000000e+00,1.220572511101093369e+03
0.000000000000000000e+00,4.221152581114545832e+00,-3.000000000000000000e+00,9.245411138389973758e+02
0.000000000000000000e+00,4.207294538525404803e+00,-3.000000000000000000e+00,6.583859756158111622e+02
0.000000000000000000e+00,4.193788463032627867e+00,-2.000000000000000000e+00,4.407848026641900105e+02
0.000000000000000000e+00,4.180729986816029253e+00,-2.000000000000000000e+00,2.774369825719209643e+02
0.000000000000000000e+00,4.167847570022952475e+00,-3.000000000000000000e+00,1.641699972477975962e+02
0.000000000000000000e+00,4.154899546325886206e+00,-2.000000000000000000e+00,9.133030922126044970e+01
0.000000000000000000e+00,4.142246135301352439e+00,-2.000000000000000000e+00,8.106440021083050063e-01
0.000000000000000000e+00,4.129650115396390042e+00,-4.000000000000000000e+00,4.822983385518876398e-01
0.000000000000000000e+00,4.116725753254610431e+00,-2.000000000000000000e+00,5.196097744530058238e-01
0.000000000000000000e+00,4.104256150729747255e+00,-2.000000000000000000e+00,7.578247657492925837e-01
0.000000000000000000e+00,4.091840518299524554e+00,-3.000000000000000000e+00,4.580161344074205054e-01
0.000000000000000000e+00,4.079285572425519923e+00,-4.000000000000000000e+00,6.435860573401850360e-01
0.000000000000000000e+00,4.066597947719286843e+00,-1.000000000000000000e+00,4.635959909533902135e-01
0.000000000000000000e+00,4.054553133884129856e+00,-4.000000000000000000e+00,1.766700536598734272e-01
0.000000000000000000e+00,4.041973651120462030e+00,-2.000000000000000000e+00,8.523498732304234382e-01
0.000000000000000000e+00,4.029843073541396592e+00,-3.000000000000000000e+00,3.030885752670653410e-02
0.000000000000000000e+00,4.017568098802528631e+00,-3.000000000000000000e+00,4.015549841407074494e-01
0.000000000000000000e+00,4.005347930346095708e+00,-2.000000000000000000e+00,6.936260978927387688e-01
0.000000000000000000e+00,3.993374083702381228e+00,-3.000000000000000000e+00,1.952559056230150913e-01
0.000000000000000000e+00,3.981253471673690925e+00,-3.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.969185163006783146e+00,-3.000000000000000000e+00,1.068428338600692085e-01
0.000000000000000000e+00,3.957168375521307624e+00,-4.000000000000000000e+00,7.840188642969999622e-01
-1.000000000000000000e+00,3.945010257600960912e+00,-4.000000000000000000e+00,6.821528199596327280e-02
-1.000000000000000000e+00,3.913639637494894075e+00,-4.000000000000000000e+00,8.282692348420214179e-01
-1.000000000000000000e+00,3.883027135526852192e+00,-2.000000000000000000e+00,1.909979972746932431e-01
-1.000000000000000000e+00,3.853528621155796863e+00,-5.000000000000000000e+00,5.268515986119544081e-01
-1.000000000000000000e+00,3.824140498080906614e+00,-3.000000000000000000e+00,4.730808157523981317e-01
0.000000000000000000e+00,3.795820735311939753e+00,-4.000000000000000000e+00,8.344479291293638301e-02
0.000000000000000000e+00,3.787221697002849830e+00,-3.000000000000000000e+00,7.211556848733811087e-01
0.000000000000000000e+00,3.778740280642224114e+00,-3.000000000000000000e+00,8.594405139803689142e-01
0.000000000000000000e+00,3.770180994910605321e+00,-3.000000000000000000e+00,8.339606151881406859e-01
0.000000000000000000e+00,3.761548104182756536e+00,-4.000000000000000000e+00,2.135082711382342291e-01
0.000000000000000000e+00,3.752653158106594500e+00,-2.000000000000000000e+00,7.430270770550759796e-01
0.000000000000000000e+00,3.744084634139709156e+00,-5.000000000000000000e+00,8.916709628202637017e-01
0.000000000000000000e+00,3.734869737906903797e+00,-2.000000000000000000e+00,5.359600551501663146e-01
0.000000000000000000e+00,3.726188296868199412e+00,-3.000000000000000000e+00,1.866108546968558990e-03
0.000000000000000000e+00,3.717251601001933636e+00,-2.000000000000000000e+00,2.774369825719209643e+02
-1.000000000000000000e+00,3.708561612049172229e+00,-3.000000000000000000e+00,4.407848026641900105e+02
-1.000000000000000000e+00,3.680517802501283242e+00,-2.000000000000000000e+00,6.583859756158111622e+02
-1.000000000000000000e+00,3.653563317103107888e+00,-1.000000000000000000e+00,9.245411138389973758e+02
-1.000000000000000000e+00,3.627757953207490615e+00,-3.000000000000000000e+00,1.220572511101093369e+03
-1.000000000000000000e+00,3.602593349670002887e+00,-3.000000000000000000e+00,1.514930256793932813e+03
-1.000000000000000000e+00,3.578541188388990602e+00,-5.000000000000000000e+00,1.767719663786366937e+03
-1.000000000000000000e+00,3.555269439587986469e+00,-3.000000000000000000e+00,1.939214478385412121e+03
-1.000000000000000000e+00,3.533581228134896168e+00,-2.000000000000000000e+00,2.000000000000000000e+03
-1.000000000000000000e+00,3.513244637321133013e+00,-4.000000000000000000e+00,1.939214478385412121e+03
-1.000000000000000000e+00,3.493605424990282593e+00,-4.000000000000000000e+00,1.767719663786366937e+03
-1.000000000000000000e+00,3.474953778516376435e+00,9.000000000000000000e+00,1.514930256793932813e+03
-1.000000000000000000e+00,3.459653363981063823e+00,3.606000000000000000e+03,1.220572511101093369e+03
-1.000000000000000000e+00,4.136718697530320732e+00,2.479000000000000000e+03,9.245411138389973758e+02
-1.000000000000000000e+00,4.570961834096126886e+00,1.145000000000000000e+03,6.583859756158111622e+02
-1.000000000000000000e+00,4.731818800283883242e+00,3.689000000000000000e+03,4.407848026641900105e+02
-1.000000000000000000e+00,5.375515561051599889e+00,4.834000000000000000e+03,2.774369825719209643e+02
-1.000000000000000000e+00,6.214413267918070360e+00,2.512000000000000000e+03,1.641699972477975962e+02
-1.000000000000000000e+00,6.574244748277817685e+00,3.636000000000000000e+03,2.850635885127630331e-01
0.000000000000000000e+00,7.136087721322477151e+00,4.758000000000000000e+03,3.222348676424902081e-03
0.000000000000000000e+00,7.911087763278421114e+00,3.549000000000000000e+03,6.141775539374070281e-01
-1.000000000000000000e+00,8.423567322232727861e+00,2.493000000000000000e+03,8.103559409233601629e-01
-1.000000000000000000e+00,8.693788613863972614e+00,4.174000000000000000e+03,2.509935463855936799e-01
-1.000000000000000000e+00,9.276669257271818125e+00,3.564000000000000000e+03,6.004378929734663917e-01
-1.000000000000000000e+00,9.719624935998526283e+00,2.278000000000000000e+03,4.692700352682407372e-01
-1.000000000000000000e+00,9.898044956151769824e+00,4.205000000000000000e+03,7.462088851409258705e-01
-1.000000000000000000e+00,1.044001001116657434e+01,1.128000000000000000e+03,5.980859254200572295e-01
-1.000000000000000000e+00,1.036922781472156174e+01,2.250000000000000000e+03,1.855881208120709891e-01
-1.000000000000000000e+00,1.051677174688689753e+01,2.473000000000000000e+03,8.446943884039425088e-01
-1.000000000000000000e+00,1.070136801688791728e+01,5.630000000000000000e+02,2.118209112453827148e-01
-1.000000000000000000e+00,1.051139233455959854e+01,1.698000000000000000e+03,9.963064735194382404e-01
-1.000000000000000000e+00,1.054683054962503519e+01,3.575000000000000000e+03,2.270678227127527204e-01
-1.000000000000000000e+00,1.094172068316008151e+01,2.466000000000000000e+03,3.822931903180755153e-01
-1.000000000000000000e+00,1.110801390613286443e+01,2.235000000000000000e+03,6.208341477745937809e-02
